SalesKey,InvoiceNo,InvoiceDate,Quantity,UnitPrice,CustomerKey,ProductKey
42932,INV15962,2025-03-07 23:12:38,23,22.02,707,52
42933,INV15962,2025-03-07 23:12:38,23,22.02,707,56
42934,INV15962,2025-03-07 23:12:38,23,22.02,759,12
42935,INV15962,2025-03-07 23:12:38,23,22.02,759,16
42936,INV15962,2025-03-07 23:12:38,23,22.02,759,32
42937,INV15962,2025-03-07 23:12:38,23,22.02,759,36
42938,INV15962,2025-03-07 23:12:38,23,22.02,759,52
42939,INV15962,2025-03-07 23:12:38,23,22.02,759,56
42940,INV15962,2025-03-07 23:12:38,23,22.02,784,12
42941,INV15962,2025-03-07 23:12:38,23,22.02,784,16
42942,INV15962,2025-03-07 23:12:38,23,22.02,784,32
42943,INV15962,2025-03-07 23:12:38,23,22.02,784,36
42944,INV15962,2025-03-07 23:12:38,23,22.02,784,52
42945,INV15962,2025-03-07 23:12:38,23,22.02,784,56
42946,INV15962,2025-03-07 23:12:38,23,22.02,827,12
42947,INV15962,2025-03-07 23:12:38,23,22.02,827,16
42948,INV15962,2025-03-07 23:12:38,23,22.02,827,32
42949,INV15962,2025-03-07 23:12:38,23,22.02,827,36
42950,INV15962,2025-03-07 23:12:38,23,22.02,827,52
42951,INV15962,2025-03-07 23:12:38,23,22.02,827,56
42952,INV15962,2025-03-07 23:12:38,23,22.02,1085,12
42953,INV15962,2025-03-07 23:12:38,23,22.02,1085,16
42954,INV15962,2025-03-07 23:12:38,23,22.02,1085,32
42955,INV15962,2025-03-07 23:12:38,23,22.02,1085,36
42956,INV15962,2025-03-07 23:12:38,23,22.02,1085,52
42957,INV15962,2025-03-07 23:12:38,23,22.02,1085,56
42958,INV73110,2024-11-25 19:33:01,41,89.7,65,8
42959,INV73110,2024-11-25 19:33:01,41,89.7,65,28
42960,INV73110,2024-11-25 19:33:01,41,89.7,65,48
42961,INV73110,2024-11-25 19:33:01,41,89.7,330,8
42962,INV73110,2024-11-25 19:33:01,41,89.7,330,28
42963,INV73110,2024-11-25 19:33:01,41,89.7,330,48
42964,INV73110,2024-11-25 19:33:01,41,89.7,443,8
42965,INV73110,2024-11-25 19:33:01,41,89.7,443,28
42966,INV73110,2024-11-25 19:33:01,41,89.7,443,48
42967,INV73110,2024-11-25 19:33:01,41,89.7,708,8
42968,INV73110,2024-11-25 19:33:01,41,89.7,708,28
42969,INV73110,2024-11-25 19:33:01,41,89.7,708,48
42970,INV73110,2024-11-25 19:33:01,41,89.7,821,8
42971,INV73110,2024-11-25 19:33:01,41,89.7,821,28
42972,INV73110,2024-11-25 19:33:01,41,89.7,821,48
42973,INV73110,2024-11-25 19:33:01,41,89.7,1086,8
42974,INV73110,2024-11-25 19:33:01,41,89.7,1086,28
42975,INV73110,2024-11-25 19:33:01,41,89.7,1086,48
42976,INV17342,2025-03-12 11:29:13,20,55.96,49,6
42977,INV17342,2025-03-12 11:29:13,20,55.96,49,26
42978,INV17342,2025-03-12 11:29:13,20,55.96,49,46
42979,INV17342,2025-03-12 11:29:13,20,55.96,266,6
42980,INV17342,2025-03-12 11:29:13,20,55.96,266,26
42981,INV17342,2025-03-12 11:29:13,20,55.96,266,46
42982,INV17342,2025-03-12 11:29:13,20,55.96,331,6
42983,INV17342,2025-03-12 11:29:13,20,55.96,331,26
42984,INV17342,2025-03-12 11:29:13,20,55.96,331,46
42985,INV17342,2025-03-12 11:29:13,20,55.96,427,6
42986,INV17342,2025-03-12 11:29:13,20,55.96,427,26
42987,INV17342,2025-03-12 11:29:13,20,55.96,427,46
42988,INV17342,2025-03-12 11:29:13,20,55.96,644,6
42989,INV17342,2025-03-12 11:29:13,20,55.96,644,26
42990,INV17342,2025-03-12 11:29:13,20,55.96,644,46
42991,INV17342,2025-03-12 11:29:13,20,55.96,709,6
42992,INV17342,2025-03-12 11:29:13,20,55.96,709,26
42993,INV17342,2025-03-12 11:29:13,20,55.96,709,46
42994,INV17342,2025-03-12 11:29:13,20,55.96,805,6
42995,INV17342,2025-03-12 11:29:13,20,55.96,805,26
42996,INV17342,2025-03-12 11:29:13,20,55.96,805,46
42997,INV17342,2025-03-12 11:29:13,20,55.96,1022,6
42998,INV17342,2025-03-12 11:29:13,20,55.96,1022,26
42999,INV17342,2025-03-12 11:29:13,20,55.96,1022,46
43000,INV17342,2025-03-12 11:29:13,20,55.96,1087,6
43001,INV17342,2025-03-12 11:29:13,20,55.96,1087,26
43002,INV17342,2025-03-12 11:29:13,20,55.96,1087,46
43003,INV54453,2025-02-09 06:02:33,41,57.53,141,4
43004,INV54453,2025-02-09 06:02:33,41,57.53,141,18
43005,INV54453,2025-02-09 06:02:33,41,57.53,141,24
43006,INV54453,2025-02-09 06:02:33,41,57.53,141,38
43007,INV54453,2025-02-09 06:02:33,41,57.53,141,44
43008,INV54453,2025-02-09 06:02:33,41,57.53,141,58
43009,INV54453,2025-02-09 06:02:33,41,57.53,172,4
43010,INV54453,2025-02-09 06:02:33,41,57.53,172,18
43011,INV54453,2025-02-09 06:02:33,41,57.53,172,24
43012,INV54453,2025-02-09 06:02:33,41,57.53,172,38
43013,INV54453,2025-02-09 06:02:33,41,57.53,172,44
43014,INV54453,2025-02-09 06:02:33,41,57.53,172,58
43015,INV54453,2025-02-09 06:02:33,41,57.53,223,4
43016,INV54453,2025-02-09 06:02:33,41,57.53,223,18
43017,INV54453,2025-02-09 06:02:33,41,57.53,223,24
43018,INV54453,2025-02-09 06:02:33,41,57.53,223,38
43019,INV54453,2025-02-09 06:02:33,41,57.53,223,44
43020,INV54453,2025-02-09 06:02:33,41,57.53,223,58
43021,INV54453,2025-02-09 06:02:33,41,57.53,316,4
43022,INV54453,2025-02-09 06:02:33,41,57.53,316,18
43023,INV54453,2025-02-09 06:02:33,41,57.53,316,24
43024,INV54453,2025-02-09 06:02:33,41,57.53,316,38
43025,INV54453,2025-02-09 06:02:33,41,57.53,316,44
43026,INV54453,2025-02-09 06:02:33,41,57.53,316,58
43027,INV54453,2025-02-09 06:02:33,41,57.53,332,4
43028,INV54453,2025-02-09 06:02:33,41,57.53,332,18
43029,INV54453,2025-02-09 06:02:33,41,57.53,332,24
43030,INV54453,2025-02-09 06:02:33,41,57.53,332,38
43031,INV54453,2025-02-09 06:02:33,41,57.53,332,44
43032,INV54453,2025-02-09 06:02:33,41,57.53,332,58
43033,INV54453,2025-02-09 06:02:33,41,57.53,336,4
43034,INV54453,2025-02-09 06:02:33,41,57.53,336,18
43035,INV54453,2025-02-09 06:02:33,41,57.53,336,24
43036,INV54453,2025-02-09 06:02:33,41,57.53,336,38
43037,INV54453,2025-02-09 06:02:33,41,57.53,336,44
43038,INV54453,2025-02-09 06:02:33,41,57.53,336,58
43039,INV54453,2025-02-09 06:02:33,41,57.53,519,4
43040,INV54453,2025-02-09 06:02:33,41,57.53,519,18
43041,INV54453,2025-02-09 06:02:33,41,57.53,519,24
43042,INV54453,2025-02-09 06:02:33,41,57.53,519,38
43043,INV54453,2025-02-09 06:02:33,41,57.53,519,44
43044,INV54453,2025-02-09 06:02:33,41,57.53,519,58
43045,INV54453,2025-02-09 06:02:33,41,57.53,550,4
43046,INV54453,2025-02-09 06:02:33,41,57.53,550,18
43047,INV54453,2025-02-09 06:02:33,41,57.53,550,24
43048,INV54453,2025-02-09 06:02:33,41,57.53,550,38
43049,INV54453,2025-02-09 06:02:33,41,57.53,550,44
43050,INV54453,2025-02-09 06:02:33,41,57.53,550,58
43051,INV54453,2025-02-09 06:02:33,41,57.53,601,4
43052,INV54453,2025-02-09 06:02:33,41,57.53,601,18
43053,INV54453,2025-02-09 06:02:33,41,57.53,601,24
43054,INV54453,2025-02-09 06:02:33,41,57.53,601,38
43055,INV54453,2025-02-09 06:02:33,41,57.53,601,44
43056,INV54453,2025-02-09 06:02:33,41,57.53,601,58
43057,INV54453,2025-02-09 06:02:33,41,57.53,694,4
43058,INV54453,2025-02-09 06:02:33,41,57.53,694,18
43059,INV54453,2025-02-09 06:02:33,41,57.53,694,24
43060,INV54453,2025-02-09 06:02:33,41,57.53,694,38
43061,INV54453,2025-02-09 06:02:33,41,57.53,694,44
43062,INV54453,2025-02-09 06:02:33,41,57.53,694,58
43063,INV54453,2025-02-09 06:02:33,41,57.53,710,4
43064,INV54453,2025-02-09 06:02:33,41,57.53,710,18
43065,INV54453,2025-02-09 06:02:33,41,57.53,710,24
43066,INV54453,2025-02-09 06:02:33,41,57.53,710,38
43067,INV54453,2025-02-09 06:02:33,41,57.53,710,44
43068,INV54453,2025-02-09 06:02:33,41,57.53,710,58
43069,INV54453,2025-02-09 06:02:33,41,57.53,714,4
43070,INV54453,2025-02-09 06:02:33,41,57.53,714,18
43071,INV54453,2025-02-09 06:02:33,41,57.53,714,24
43072,INV54453,2025-02-09 06:02:33,41,57.53,714,38
43073,INV54453,2025-02-09 06:02:33,41,57.53,714,44
43074,INV54453,2025-02-09 06:02:33,41,57.53,714,58
43075,INV54453,2025-02-09 06:02:33,41,57.53,897,4
43076,INV54453,2025-02-09 06:02:33,41,57.53,897,18
43077,INV54453,2025-02-09 06:02:33,41,57.53,897,24
43078,INV54453,2025-02-09 06:02:33,41,57.53,897,38
43079,INV54453,2025-02-09 06:02:33,41,57.53,897,44
43080,INV54453,2025-02-09 06:02:33,41,57.53,897,58
43081,INV54453,2025-02-09 06:02:33,41,57.53,928,4
43082,INV54453,2025-02-09 06:02:33,41,57.53,928,18
43083,INV54453,2025-02-09 06:02:33,41,57.53,928,24
43084,INV54453,2025-02-09 06:02:33,41,57.53,928,38
43085,INV54453,2025-02-09 06:02:33,41,57.53,928,44
43086,INV54453,2025-02-09 06:02:33,41,57.53,928,58
43087,INV54453,2025-02-09 06:02:33,41,57.53,979,4
43088,INV54453,2025-02-09 06:02:33,41,57.53,979,18
43089,INV54453,2025-02-09 06:02:33,41,57.53,979,24
43090,INV54453,2025-02-09 06:02:33,41,57.53,979,38
43091,INV54453,2025-02-09 06:02:33,41,57.53,979,44
43092,INV54453,2025-02-09 06:02:33,41,57.53,979,58
43093,INV54453,2025-02-09 06:02:33,41,57.53,1072,4
43094,INV54453,2025-02-09 06:02:33,41,57.53,1072,18
43095,INV54453,2025-02-09 06:02:33,41,57.53,1072,24
43096,INV54453,2025-02-09 06:02:33,41,57.53,1072,38
43097,INV54453,2025-02-09 06:02:33,41,57.53,1072,44
43098,INV54453,2025-02-09 06:02:33,41,57.53,1072,58
43099,INV54453,2025-02-09 06:02:33,41,57.53,1088,4
43100,INV54453,2025-02-09 06:02:33,41,57.53,1088,18
43101,INV54453,2025-02-09 06:02:33,41,57.53,1088,24
43102,INV54453,2025-02-09 06:02:33,41,57.53,1088,38
43103,INV54453,2025-02-09 06:02:33,41,57.53,1088,44
43104,INV54453,2025-02-09 06:02:33,41,57.53,1088,58
43105,INV54453,2025-02-09 06:02:33,41,57.53,1092,4
43106,INV54453,2025-02-09 06:02:33,41,57.53,1092,18
43107,INV54453,2025-02-09 06:02:33,41,57.53,1092,24
43108,INV54453,2025-02-09 06:02:33,41,57.53,1092,38
43109,INV54453,2025-02-09 06:02:33,41,57.53,1092,44
43110,INV54453,2025-02-09 06:02:33,41,57.53,1092,58
43111,INV21376,2024-08-26 16:27:12,16,83.12,85,9
43112,INV21376,2024-08-26 16:27:12,16,83.12,85,14
43113,INV21376,2024-08-26 16:27:12,16,83.12,85,29
43114,INV21376,2024-08-26 16:27:12,16,83.12,85,34
43115,INV21376,2024-08-26 16:27:12,16,83.12,85,49
43116,INV21376,2024-08-26 16:27:12,16,83.12,85,54
43117,INV21376,2024-08-26 16:27:12,16,83.12,123,9
43118,INV21376,2024-08-26 16:27:12,16,83.12,123,14
43119,INV21376,2024-08-26 16:27:12,16,83.12,123,29
43120,INV21376,2024-08-26 16:27:12,16,83.12,123,34
43121,INV21376,2024-08-26 16:27:12,16,83.12,123,49
43122,INV21376,2024-08-26 16:27:12,16,83.12,123,54
43123,INV21376,2024-08-26 16:27:12,16,83.12,132,9
43124,INV21376,2024-08-26 16:27:12,16,83.12,132,14
43125,INV21376,2024-08-26 16:27:12,16,83.12,132,29
43126,INV21376,2024-08-26 16:27:12,16,83.12,132,34
43127,INV21376,2024-08-26 16:27:12,16,83.12,132,49
43128,INV21376,2024-08-26 16:27:12,16,83.12,132,54
43129,INV21376,2024-08-26 16:27:12,16,83.12,302,9
43130,INV21376,2024-08-26 16:27:12,16,83.12,302,14
43131,INV21376,2024-08-26 16:27:12,16,83.12,302,29
43132,INV21376,2024-08-26 16:27:12,16,83.12,302,34
43133,INV21376,2024-08-26 16:27:12,16,83.12,302,49
43134,INV21376,2024-08-26 16:27:12,16,83.12,302,54
43135,INV21376,2024-08-26 16:27:12,16,83.12,324,9
43136,INV21376,2024-08-26 16:27:12,16,83.12,324,14
43137,INV21376,2024-08-26 16:27:12,16,83.12,324,29
43138,INV21376,2024-08-26 16:27:12,16,83.12,324,34
43139,INV21376,2024-08-26 16:27:12,16,83.12,324,49
43140,INV21376,2024-08-26 16:27:12,16,83.12,324,54
43141,INV21376,2024-08-26 16:27:12,16,83.12,366,9
43142,INV21376,2024-08-26 16:27:12,16,83.12,366,14
43143,INV21376,2024-08-26 16:27:12,16,83.12,366,29
43144,INV21376,2024-08-26 16:27:12,16,83.12,366,34
43145,INV21376,2024-08-26 16:27:12,16,83.12,366,49
43146,INV21376,2024-08-26 16:27:12,16,83.12,366,54
43147,INV21376,2024-08-26 16:27:12,16,83.12,463,9
43148,INV21376,2024-08-26 16:27:12,16,83.12,463,14
43149,INV21376,2024-08-26 16:27:12,16,83.12,463,29
43150,INV21376,2024-08-26 16:27:12,16,83.12,463,34
43151,INV21376,2024-08-26 16:27:12,16,83.12,463,49
43152,INV21376,2024-08-26 16:27:12,16,83.12,463,54
43153,INV21376,2024-08-26 16:27:12,16,83.12,501,9
43154,INV21376,2024-08-26 16:27:12,16,83.12,501,14
43155,INV21376,2024-08-26 16:27:12,16,83.12,501,29
43156,INV21376,2024-08-26 16:27:12,16,83.12,501,34
43157,INV21376,2024-08-26 16:27:12,16,83.12,501,49
43158,INV21376,2024-08-26 16:27:12,16,83.12,501,54
43159,INV21376,2024-08-26 16:27:12,16,83.12,510,9
43160,INV21376,2024-08-26 16:27:12,16,83.12,510,14
43161,INV21376,2024-08-26 16:27:12,16,83.12,510,29
43162,INV21376,2024-08-26 16:27:12,16,83.12,510,34
43163,INV21376,2024-08-26 16:27:12,16,83.12,510,49
43164,INV21376,2024-08-26 16:27:12,16,83.12,510,54
43165,INV21376,2024-08-26 16:27:12,16,83.12,680,9
43166,INV21376,2024-08-26 16:27:12,16,83.12,680,14
43167,INV21376,2024-08-26 16:27:12,16,83.12,680,29
43168,INV21376,2024-08-26 16:27:12,16,83.12,680,34
43169,INV21376,2024-08-26 16:27:12,16,83.12,680,49
43170,INV21376,2024-08-26 16:27:12,16,83.12,680,54
43171,INV21376,2024-08-26 16:27:12,16,83.12,702,9
43172,INV21376,2024-08-26 16:27:12,16,83.12,702,14
43173,INV21376,2024-08-26 16:27:12,16,83.12,702,29
43174,INV21376,2024-08-26 16:27:12,16,83.12,702,34
43175,INV21376,2024-08-26 16:27:12,16,83.12,702,49
43176,INV21376,2024-08-26 16:27:12,16,83.12,702,54
43177,INV21376,2024-08-26 16:27:12,16,83.12,744,9
43178,INV21376,2024-08-26 16:27:12,16,83.12,744,14
43179,INV21376,2024-08-26 16:27:12,16,83.12,744,29
43180,INV21376,2024-08-26 16:27:12,16,83.12,744,34
43181,INV21376,2024-08-26 16:27:12,16,83.12,744,49
43182,INV21376,2024-08-26 16:27:12,16,83.12,744,54
43183,INV21376,2024-08-26 16:27:12,16,83.12,841,9
43184,INV21376,2024-08-26 16:27:12,16,83.12,841,14
43185,INV21376,2024-08-26 16:27:12,16,83.12,841,29
43186,INV21376,2024-08-26 16:27:12,16,83.12,841,34
43187,INV21376,2024-08-26 16:27:12,16,83.12,841,49
43188,INV21376,2024-08-26 16:27:12,16,83.12,841,54
43189,INV21376,2024-08-26 16:27:12,16,83.12,879,9
43190,INV21376,2024-08-26 16:27:12,16,83.12,879,14
43191,INV21376,2024-08-26 16:27:12,16,83.12,879,29
43192,INV21376,2024-08-26 16:27:12,16,83.12,879,34
43193,INV21376,2024-08-26 16:27:12,16,83.12,879,49
43194,INV21376,2024-08-26 16:27:12,16,83.12,879,54
43195,INV21376,2024-08-26 16:27:12,16,83.12,888,9
43196,INV21376,2024-08-26 16:27:12,16,83.12,888,14
43197,INV21376,2024-08-26 16:27:12,16,83.12,888,29
43198,INV21376,2024-08-26 16:27:12,16,83.12,888,34
43199,INV21376,2024-08-26 16:27:12,16,83.12,888,49
43200,INV21376,2024-08-26 16:27:12,16,83.12,888,54
43201,INV21376,2024-08-26 16:27:12,16,83.12,1058,9
43202,INV21376,2024-08-26 16:27:12,16,83.12,1058,14
43203,INV21376,2024-08-26 16:27:12,16,83.12,1058,29
43204,INV21376,2024-08-26 16:27:12,16,83.12,1058,34
43205,INV21376,2024-08-26 16:27:12,16,83.12,1058,49
43206,INV21376,2024-08-26 16:27:12,16,83.12,1058,54
43207,INV21376,2024-08-26 16:27:12,16,83.12,1080,9
43208,INV21376,2024-08-26 16:27:12,16,83.12,1080,14
43209,INV21376,2024-08-26 16:27:12,16,83.12,1080,29
43210,INV21376,2024-08-26 16:27:12,16,83.12,1080,34
43211,INV21376,2024-08-26 16:27:12,16,83.12,1080,49
43212,INV21376,2024-08-26 16:27:12,16,83.12,1080,54
43213,INV21376,2024-08-26 16:27:12,16,83.12,1122,9
43214,INV21376,2024-08-26 16:27:12,16,83.12,1122,14
43215,INV21376,2024-08-26 16:27:12,16,83.12,1122,29
43216,INV21376,2024-08-26 16:27:12,16,83.12,1122,34
43217,INV21376,2024-08-26 16:27:12,16,83.12,1122,49
43218,INV21376,2024-08-26 16:27:12,16,83.12,1122,54
43219,INV54579,2025-01-29 11:17:59,47,77.78,138,9
43220,INV54579,2025-01-29 11:17:59,47,77.78,138,14
43221,INV54579,2025-01-29 11:17:59,47,77.78,138,29
43222,INV54579,2025-01-29 11:17:59,47,77.78,138,34
43223,INV54579,2025-01-29 11:17:59,47,77.78,138,49
43224,INV54579,2025-01-29 11:17:59,47,77.78,138,54
43225,INV54579,2025-01-29 11:17:59,47,77.78,333,9
43226,INV54579,2025-01-29 11:17:59,47,77.78,333,14
43227,INV54579,2025-01-29 11:17:59,47,77.78,333,29
43228,INV54579,2025-01-29 11:17:59,47,77.78,333,34
43229,INV54579,2025-01-29 11:17:59,47,77.78,333,49
43230,INV54579,2025-01-29 11:17:59,47,77.78,333,54
43231,INV54579,2025-01-29 11:17:59,47,77.78,375,9
43232,INV54579,2025-01-29 11:17:59,47,77.78,375,14
43233,INV54579,2025-01-29 11:17:59,47,77.78,375,29
43234,INV54579,2025-01-29 11:17:59,47,77.78,375,34
43235,INV54579,2025-01-29 11:17:59,47,77.78,375,49
43236,INV54579,2025-01-29 11:17:59,47,77.78,375,54
43237,INV54579,2025-01-29 11:17:59,47,77.78,516,9
43238,INV54579,2025-01-29 11:17:59,47,77.78,516,14
43239,INV54579,2025-01-29 11:17:59,47,77.78,516,29
43240,INV54579,2025-01-29 11:17:59,47,77.78,516,34
43241,INV54579,2025-01-29 11:17:59,47,77.78,516,49
43242,INV54579,2025-01-29 11:17:59,47,77.78,516,54
43243,INV54579,2025-01-29 11:17:59,47,77.78,711,9
43244,INV54579,2025-01-29 11:17:59,47,77.78,711,14
43245,INV54579,2025-01-29 11:17:59,47,77.78,711,29
43246,INV54579,2025-01-29 11:17:59,47,77.78,711,34
43247,INV54579,2025-01-29 11:17:59,47,77.78,711,49
43248,INV54579,2025-01-29 11:17:59,47,77.78,711,54
43249,INV54579,2025-01-29 11:17:59,47,77.78,753,9
43250,INV54579,2025-01-29 11:17:59,47,77.78,753,14
43251,INV54579,2025-01-29 11:17:59,47,77.78,753,29
43252,INV54579,2025-01-29 11:17:59,47,77.78,753,34
43253,INV54579,2025-01-29 11:17:59,47,77.78,753,49
43254,INV54579,2025-01-29 11:17:59,47,77.78,753,54
43255,INV54579,2025-01-29 11:17:59,47,77.78,894,9
43256,INV54579,2025-01-29 11:17:59,47,77.78,894,14
43257,INV54579,2025-01-29 11:17:59,47,77.78,894,29
43258,INV54579,2025-01-29 11:17:59,47,77.78,894,34
43259,INV54579,2025-01-29 11:17:59,47,77.78,894,49
43260,INV54579,2025-01-29 11:17:59,47,77.78,894,54
43261,INV54579,2025-01-29 11:17:59,47,77.78,1089,9
43262,INV54579,2025-01-29 11:17:59,47,77.78,1089,14
43263,INV54579,2025-01-29 11:17:59,47,77.78,1089,29
43264,INV54579,2025-01-29 11:17:59,47,77.78,1089,34
43265,INV54579,2025-01-29 11:17:59,47,77.78,1089,49
43266,INV54579,2025-01-29 11:17:59,47,77.78,1089,54
43267,INV54579,2025-01-29 11:17:59,47,77.78,1131,9
43268,INV54579,2025-01-29 11:17:59,47,77.78,1131,14
43269,INV54579,2025-01-29 11:17:59,47,77.78,1131,29
43270,INV54579,2025-01-29 11:17:59,47,77.78,1131,34
43271,INV54579,2025-01-29 11:17:59,47,77.78,1131,49
43272,INV54579,2025-01-29 11:17:59,47,77.78,1131,54
43273,INV10538,2025-07-15 21:38:14,3,87.32,130,2
43274,INV10538,2025-07-15 21:38:14,3,87.32,130,20
43275,INV10538,2025-07-15 21:38:14,3,87.32,130,22
43276,INV10538,2025-07-15 21:38:14,3,87.32,130,40
43277,INV10538,2025-07-15 21:38:14,3,87.32,130,42
43278,INV10538,2025-07-15 21:38:14,3,87.32,130,60
43279,INV10538,2025-07-15 21:38:14,3,87.32,197,2
43280,INV10538,2025-07-15 21:38:14,3,87.32,197,20
43281,INV10538,2025-07-15 21:38:14,3,87.32,197,22
43282,INV10538,2025-07-15 21:38:14,3,87.32,197,40
43283,INV10538,2025-07-15 21:38:14,3,87.32,197,42
43284,INV10538,2025-07-15 21:38:14,3,87.32,197,60
43285,INV10538,2025-07-15 21:38:14,3,87.32,219,2
43286,INV10538,2025-07-15 21:38:14,3,87.32,219,20
43287,INV10538,2025-07-15 21:38:14,3,87.32,219,22
43288,INV10538,2025-07-15 21:38:14,3,87.32,219,40
43289,INV10538,2025-07-15 21:38:14,3,87.32,219,42
43290,INV10538,2025-07-15 21:38:14,3,87.32,219,60
43291,INV10538,2025-07-15 21:38:14,3,87.32,334,2
43292,INV10538,2025-07-15 21:38:14,3,87.32,334,20
43293,INV10538,2025-07-15 21:38:14,3,87.32,334,22
43294,INV10538,2025-07-15 21:38:14,3,87.32,334,40
43295,INV10538,2025-07-15 21:38:14,3,87.32,334,42
43296,INV10538,2025-07-15 21:38:14,3,87.32,334,60
43297,INV10538,2025-07-15 21:38:14,3,87.32,508,2
43298,INV10538,2025-07-15 21:38:14,3,87.32,508,20
43299,INV10538,2025-07-15 21:38:14,3,87.32,508,22
43300,INV10538,2025-07-15 21:38:14,3,87.32,508,40
43301,INV10538,2025-07-15 21:38:14,3,87.32,508,42
43302,INV10538,2025-07-15 21:38:14,3,87.32,508,60
43303,INV10538,2025-07-15 21:38:14,3,87.32,575,2
43304,INV10538,2025-07-15 21:38:14,3,87.32,575,20
43305,INV10538,2025-07-15 21:38:14,3,87.32,575,22
43306,INV10538,2025-07-15 21:38:14,3,87.32,575,40
43307,INV10538,2025-07-15 21:38:14,3,87.32,575,42
43308,INV10538,2025-07-15 21:38:14,3,87.32,575,60
43309,INV10538,2025-07-15 21:38:14,3,87.32,597,2
43310,INV10538,2025-07-15 21:38:14,3,87.32,597,20
43311,INV10538,2025-07-15 21:38:14,3,87.32,597,22
43312,INV10538,2025-07-15 21:38:14,3,87.32,597,40
43313,INV10538,2025-07-15 21:38:14,3,87.32,597,42
43314,INV10538,2025-07-15 21:38:14,3,87.32,597,60
43315,INV10538,2025-07-15 21:38:14,3,87.32,712,2
43316,INV10538,2025-07-15 21:38:14,3,87.32,712,20
43317,INV10538,2025-07-15 21:38:14,3,87.32,712,22
43318,INV10538,2025-07-15 21:38:14,3,87.32,712,40
43319,INV10538,2025-07-15 21:38:14,3,87.32,712,42
43320,INV10538,2025-07-15 21:38:14,3,87.32,712,60
43321,INV10538,2025-07-15 21:38:14,3,87.32,886,2
43322,INV10538,2025-07-15 21:38:14,3,87.32,886,20
43323,INV10538,2025-07-15 21:38:14,3,87.32,886,22
43324,INV10538,2025-07-15 21:38:14,3,87.32,886,40
43325,INV10538,2025-07-15 21:38:14,3,87.32,886,42
43326,INV10538,2025-07-15 21:38:14,3,87.32,886,60
43327,INV10538,2025-07-15 21:38:14,3,87.32,953,2
43328,INV10538,2025-07-15 21:38:14,3,87.32,953,20
43329,INV10538,2025-07-15 21:38:14,3,87.32,953,22
43330,INV10538,2025-07-15 21:38:14,3,87.32,953,40
43331,INV10538,2025-07-15 21:38:14,3,87.32,953,42
43332,INV10538,2025-07-15 21:38:14,3,87.32,953,60
43333,INV10538,2025-07-15 21:38:14,3,87.32,975,2
43334,INV10538,2025-07-15 21:38:14,3,87.32,975,20
43335,INV10538,2025-07-15 21:38:14,3,87.32,975,22
43336,INV10538,2025-07-15 21:38:14,3,87.32,975,40
43337,INV10538,2025-07-15 21:38:14,3,87.32,975,42
43338,INV10538,2025-07-15 21:38:14,3,87.32,975,60
43339,INV10538,2025-07-15 21:38:14,3,87.32,1090,2
43340,INV10538,2025-07-15 21:38:14,3,87.32,1090,20
43341,INV10538,2025-07-15 21:38:14,3,87.32,1090,22
43342,INV10538,2025-07-15 21:38:14,3,87.32,1090,40
43343,INV10538,2025-07-15 21:38:14,3,87.32,1090,42
43344,INV10538,2025-07-15 21:38:14,3,87.32,1090,60
43345,INV16047,2025-06-16 11:22:37,34,3.23,43,3
43346,INV16047,2025-06-16 11:22:37,34,3.23,43,17
43347,INV16047,2025-06-16 11:22:37,34,3.23,43,23
43348,INV16047,2025-06-16 11:22:37,34,3.23,43,37
43349,INV16047,2025-06-16 11:22:37,34,3.23,43,43
43350,INV16047,2025-06-16 11:22:37,34,3.23,43,57
43351,INV16047,2025-06-16 11:22:37,34,3.23,58,3
43352,INV16047,2025-06-16 11:22:37,34,3.23,58,17
43353,INV16047,2025-06-16 11:22:37,34,3.23,58,23
43354,INV16047,2025-06-16 11:22:37,34,3.23,58,37
43355,INV16047,2025-06-16 11:22:37,34,3.23,58,43
43356,INV16047,2025-06-16 11:22:37,34,3.23,58,57
43357,INV16047,2025-06-16 11:22:37,34,3.23,62,3
43358,INV16047,2025-06-16 11:22:37,34,3.23,62,17
43359,INV16047,2025-06-16 11:22:37,34,3.23,62,23
43360,INV16047,2025-06-16 11:22:37,34,3.23,62,37
43361,INV16047,2025-06-16 11:22:37,34,3.23,62,43
43362,INV16047,2025-06-16 11:22:37,34,3.23,62,57
43363,INV16047,2025-06-16 11:22:37,34,3.23,99,3
43364,INV16047,2025-06-16 11:22:37,34,3.23,99,17
43365,INV16047,2025-06-16 11:22:37,34,3.23,99,23
43366,INV16047,2025-06-16 11:22:37,34,3.23,99,37
43367,INV16047,2025-06-16 11:22:37,34,3.23,99,43
43368,INV16047,2025-06-16 11:22:37,34,3.23,99,57
43369,INV16047,2025-06-16 11:22:37,34,3.23,421,3
43370,INV16047,2025-06-16 11:22:37,34,3.23,421,17
43371,INV16047,2025-06-16 11:22:37,34,3.23,421,23
43372,INV16047,2025-06-16 11:22:37,34,3.23,421,37
43373,INV16047,2025-06-16 11:22:37,34,3.23,421,43
43374,INV16047,2025-06-16 11:22:37,34,3.23,421,57
43375,INV16047,2025-06-16 11:22:37,34,3.23,436,3
43376,INV16047,2025-06-16 11:22:37,34,3.23,436,17
43377,INV16047,2025-06-16 11:22:37,34,3.23,436,23
43378,INV16047,2025-06-16 11:22:37,34,3.23,436,37
